Einsatzort	PLZ	Qualifikation	Qualifikationgruppe	Schicht	Tag	Wochentag	Feiertag	Mitarbeiter ID
2446	19.0	26	2.0	1	2017-03-24	Fri	False	[19884 21721]
1056	153.0	206	2.0	3	2015-07-29	Wed	False	[12628  7612  9245]
1407	92.0	26	2.0	2	2016-12-17	Sat	False	[19272 18194 21209 18712]
1622	109.0	25	2.0	1	2020-06-04	Thu	False	[45524 49060 44908]
597	63.0	25	2.0	2	2018-06-24	Sun	False	[28953 30061]
1453	126.0	91	2.0	2	2020-07-04	Sat	False	[44386 44580]
103	119.0	22	2.0	1	2018-07-12	Thu	False	[36650]
1235	109.0	193	10.0	0	2019-10-28	Mon	False	[39080]
2137	126.0	205	2.0	2	2018-12-02	Sun	False	[35386 35833 36354 37271]
780	153.0	201	2.0	1	2013-10-30	Wed	False	[1074]
1140	99.0	26	2.0	1	2017-02-05	Sun	False	[19940 20711 21647 22134 22428 23730]
1245	92.0	153	2.0	1	2019-04-15	Mon	False	[42189]
1171	72.0	205	2.0	1	2015-02-13	Fri	False	[5667 6479]
1148	124.0	148	2.0	1	2019-10-24	Thu	False	[43050]
1548	109.0	80	2.0	2	2019-03-23	Sat	False	[34969]
645	124.0	143	10.0	2	2015-07-05	Sun	False	[13980  9263]
1936	92.0	17	2.0	1	2020-01-11	Sat	False	[40409]
640	92.0	148	2.0	1	2019-08-15	Thu	False	[39458 39412 43688 38927]
2675	131.0	26	2.0	2	2015-02-08	Sun	False	[4029 4041 5328 7034 7353]
1936	92.0	0	2.0	1	2016-12-15	Thu	False	[24318]
1332	65.0	148	2.0	1	2014-04-03	Thu	False	[2418 3046 5369]
318	126.0	25	2.0	2	2017-01-22	Sun	False	[21417 23801]
1826	35.0	148	2.0	1	2020-09-02	Wed	False	[45598]
2589	153.0	34	11.0	1	2017-01-30	Mon	False	[21449 20168 21512 19620 21205]
2571	131.0	148	2.0	1	2016-03-21	Mon	False	[14241 14937 17402 20087]
1936	92.0	74	2.0	1	2018-05-07	Mon	False	[30396]
557	131.0	133	2.0	2	2019-12-02	Mon	False	[41161]
981	92.0	24	2.0	1	2017-08-04	Fri	False	[24149]
1865	92.0	201	2.0	1	2015-09-28	Mon	False	[13549 15882]
1491	123.0	74	2.0	1	2013-10-15	Tue	False	[ 509 1584]
192	92.0	26	2.0	1	2016-06-30	Thu	False	[16585 19613 20009]
789	92.0	26	2.0	2	2017-09-17	Sun	False	[29482]
2149	165.0	212	10.0	2	2020-05-12	Tue	False	[48879 45986]
1170	27.0	205	2.0	1	2013-12-08	Sun	False	[1948]
1481	92.0	123	2.0	2	2014-07-17	Thu	False	[4322]
79	43.0	91	2.0	2	2014-07-27	Sun	False	[1523 3017 5606 6131 6782 6998]
935	43.0	123	2.0	2	2015-04-27	Mon	False	[ 8553  8775 10210  6193  7266]
1128	63.0	91	2.0	1	2015-08-06	Thu	False	[9472]
1717	117.0	26	2.0	2	2020-10-28	Wed	False	[47298 48878]
2242	65.0	212	10.0	2	2013-12-28	Sat	False	[2372]
524	92.0	209	2.0	2	2019-10-20	Sun	False	[39985]
1332	65.0	0	2.0	2	2020-04-07	Tue	False	[49649 46358 44931]
1225	126.0	148	2.0	1	2016-08-16	Tue	False	[15655 16809 17418 17726 22506]
1317	65.0	22	2.0	1	2017-08-27	Sun	False	[26070 27818 23191 23687 23204]
2348	43.0	143	10.0	2	2017-08-09	Wed	False	[28087]
2600	92.0	91	2.0	2	2016-11-02	Wed	False	[19244 19867 21178]
1747	160.0	71	10.0	2	2019-03-24	Sun	False	[38617 40108]
2764	27.0	123	2.0	2	2015-03-13	Fri	False	[5471]
271	70.0	201	2.0	2	2016-09-25	Sun	False	[19063]
1995	102.0	44	2.0	2	2018-09-10	Mon	False	[33863]
613	70.0	143	10.0	2	2017-03-05	Sun	False	[20156 22750 25303]
1717	117.0	169	2.0	1	2018-09-13	Thu	False	[34357 33863 36869]
780	153.0	74	2.0	1	2015-08-11	Tue	False	[15463]
1254	92.0	123	2.0	2	2016-11-08	Tue	False	[21176]
1092	92.0	91	2.0	2	2016-07-22	Fri	False	[17247]
100	92.0	80	2.0	1	2016-01-18	Mon	False	[11486]
2348	43.0	148	2.0	2	2018-06-16	Sat	False	[30321 31839 33901]
1565	19.0	74	2.0	2	2015-05-10	Sun	False	[6148]
1523	41.0	44	2.0	1	2013-12-25	Wed	True	[ 768 2681  527 2854 2936]
2010	19.0	0	2.0	1	2020-07-17	Fri	False	[45107]
1311	119.0	148	2.0	1	2015-02-20	Fri	False	[ 9648 10435 11651  6765  9707]
2064	68.0	0	2.0	1	2016-02-08	Mon	False	[14207 17755 19034]
1422	123.0	84	10.0	1	2015-03-27	Fri	False	[6217 6474]
2391	92.0	169	2.0	1	2016-10-31	Mon	False	[23496]
981	92.0	148	2.0	2	2020-04-03	Fri	False	[47259]
1453	126.0	205	2.0	1	2014-01-06	Mon	False	[1567]
642	148.0	206	2.0	2	2019-11-14	Thu	False	[45830]
2600	92.0	91	2.0	1	2016-08-08	Mon	False	[16247 19244 19867 21178]
1170	27.0	26	2.0	2	2018-06-27	Wed	False	[34408]
782	112.0	44	2.0	2	2019-12-06	Fri	False	[42289 47498]
1207	153.0	108	2.0	2	2018-03-19	Mon	False	[31187]
2348	43.0	148	2.0	2	2015-10-13	Tue	False	[12065]
2203	72.0	201	2.0	2	2014-05-12	Mon	False	[1778  113 1954]
1638	98.0	201	2.0	2	2014-04-30	Wed	False	[3024]
353	15.0	17	2.0	2	2015-10-12	Mon	False	[12208 10815  8883 16707]
79	43.0	148	2.0	2	2015-11-24	Tue	False	[10249 10933 11136 11285 11526 13813]
2577	92.0	84	10.0	2	2017-10-31	Tue	True	[28095]
2768	100.0	193	10.0	1	2016-12-23	Fri	False	[20031 18256]
1747	160.0	123	2.0	1	2013-11-02	Sat	False	[ 446 1062]
1622	109.0	25	2.0	2	2014-12-08	Mon	False	[5730 3568 6612]
2403	92.0	82	10.0	1	2014-05-11	Sun	False	[370]
221	131.0	205	2.0	2	2020-08-26	Wed	False	[46882 46529]
760	92.0	80	2.0	2	2019-05-29	Wed	False	[36947 42273 43137 42008 41396]
2054	126.0	205	2.0	2	2016-03-17	Thu	False	[13926]
468	92.0	108	2.0	2	2019-01-24	Thu	False	[33276 35184 36240 40302]
79	43.0	0	2.0	2	2017-05-23	Tue	False	[21041 25426]
1899	153.0	17	2.0	1	2017-05-23	Tue	False	[26600]
102	19.0	148	2.0	2	2018-08-15	Wed	False	[29923]
2287	27.0	74	2.0	2	2016-06-17	Fri	False	[20248 21105]
401	92.0	201	2.0	1	2016-11-05	Sat	False	[22392 24705 23741]
853	92.0	64	2.0	2	2015-01-15	Thu	False	[ 4572  6168 10680  8013]
82	131.0	26	2.0	2	2018-03-04	Sun	False	[27326 27447 28994 29756 30851 31701]
1325	43.0	25	2.0	1	2014-12-03	Wed	False	[3576]
1631	100.0	103	2.0	1	2014-04-14	Mon	False	[491 271]
1559	109.0	148	2.0	2	2020-11-16	Mon	False	[47881]
2547	68.0	205	2.0	2	2017-11-03	Fri	False	[26785 30844 24481 31288]
765	43.0	108	2.0	2	2019-12-01	Sun	False	[46062]
2418	43.0	22	2.0	1	2016-03-23	Wed	False	[13170]
133	43.0	148	2.0	2	2013-11-14	Thu	False	[819]
92	71.0	205	2.0	1	2015-10-20	Tue	False	[10566]
2540	92.0	91	2.0	2	2016-06-19	Sun	False	[15239 20186]
1868	65.0	206	2.0	1	2016-12-05	Mon	False	[17879]
2010	19.0	44	2.0	2	2019-03-23	Sat	False	[38985 37392]
1790	131.0	147	2.0	2	2018-01-20	Sat	False	[29970]
2112	92.0	201	2.0	2	2018-10-23	Tue	False	[31459]
2405	27.0	148	2.0	1	2019-02-04	Mon	False	[40648 38748 36228 33784]
2352	92.0	148	2.0	2	2020-10-10	Sat	False	[46275 47784 47964 48558 49093 49565]
435	160.0	193	10.0	2	2015-03-10	Tue	False	[ 4285  8029 11146 11888]
1355	92.0	103	2.0	2	2015-08-27	Thu	False	[15235 15970 15026]
2535	126.0	123	2.0	1	2014-09-28	Sun	False	[951]
1936	92.0	167	2.0	2	2013-09-15	Sun	False	[ 458  851  580 1098  540]
1559	109.0	148	2.0	2	2020-05-29	Fri	False	[44635 44674 46178 47881]
1490	160.0	91	2.0	2	2019-04-04	Thu	False	[36294 36544 41502]
122	80.0	205	2.0	2	2016-04-22	Fri	False	[15148]
1073	41.0	74	2.0	1	2019-12-24	Tue	False	[45908]
2482	72.0	205	2.0	2	2014-03-16	Sun	False	[2862]
1945	131.0	26	2.0	1	2019-08-30	Fri	False	[38699 41738 43605 44761 44927]
947	17.0	91	2.0	2	2017-11-21	Tue	False	[28621 28881]
443	109.0	148	2.0	2	2020-07-29	Wed	False	[45764]
991	92.0	74	2.0	2	2018-05-08	Tue	False	[34682]
1081	160.0	169	2.0	2	2019-02-03	Sun	False	[37120 39357 35869]
2721	27.0	148	2.0	1	2018-08-07	Tue	False	[37767]
2413	165.0	206	2.0	1	2016-10-02	Sun	False	[21985 22869]
334	102.0	212	10.0	2	2015-02-13	Fri	False	[4869]
79	43.0	80	2.0	1	2015-02-26	Thu	False	[7522 7871 8628]
2422	0.0	123	2.0	2	2016-12-12	Mon	False	[18383 18517 18603 18776 19559 23493]
868	160.0	205	2.0	2	2016-03-21	Mon	False	[13537 15339 12789 13083 18978]
1043	153.0	26	2.0	1	2014-10-26	Sun	False	[5919 7447]
1000	98.0	110	2.0	1	2020-06-01	Mon	True	[45268]
695	109.0	167	2.0	2	2016-10-04	Tue	False	[21839 22555]
1402	131.0	81	10.0	1	2016-07-12	Tue	False	[15469]
1355	92.0	205	2.0	2	2015-05-24	Sun	False	[ 6337  7384 12228]
395	124.0	148	2.0	2	2019-05-09	Thu	False	[38481 38627 40386 41392 42529 43414]
293	43.0	148	2.0	2	2016-09-19	Mon	False	[17543 18070 19300 20990]
2471	102.0	201	2.0	2	2018-11-28	Wed	False	[37267]
259	19.0	148	2.0	2	2014-10-09	Thu	False	[1929]
664	126.0	82	10.0	2	2017-02-04	Sat	False	[23066]
392	131.0	91	2.0	1	2016-10-25	Tue	False	[17698]
1120	124.0	123	2.0	2	2014-03-30	Sun	False	[4716  228]
817	92.0	148	2.0	1	2015-07-24	Fri	False	[ 7642  8318  8772  9722 12347]
2074	121.0	123	2.0	2	2020-07-26	Sun	False	[48794]
334	102.0	74	2.0	2	2018-01-18	Thu	False	[29426 30330 31788]
2010	19.0	133	2.0	2	2014-06-18	Wed	False	[5662 2112 5991 6289 1848  257]
293	43.0	148	2.0	2	2020-09-07	Mon	False	[45917]
1453	126.0	91	2.0	1	2020-04-02	Thu	False	[43059 49463]
1741	92.0	123	2.0	2	2016-02-25	Thu	False	[12491]
1936	92.0	167	2.0	2	2015-01-08	Thu	False	[11349]
1355	92.0	148	2.0	1	2017-05-15	Mon	False	[22179 22197 22945 24327 24751 24865]
947	17.0	205	2.0	2	2019-07-16	Tue	False	[37280]
2246	123.0	143	10.0	1	2020-11-06	Fri	False	[47598]
1600	109.0	84	10.0	2	2014-06-14	Sat	False	[1867 4834]
1251	131.0	205	2.0	2	2014-04-16	Wed	False	[5335 2324 3355  515 2213 3756]
1767	72.0	110	2.0	1	2014-02-22	Sat	False	[ 474 1394 4353 1877  733]
1338	134.0	148	2.0	2	2020-08-27	Thu	False	[46714 48006]
2119	92.0	91	2.0	2	2018-05-14	Mon	False	[34523]
1491	123.0	167	2.0	1	2015-05-13	Wed	False	[11118  6068]
991	92.0	206	2.0	1	2019-03-26	Tue	False	[37619]
2698	110.0	148	2.0	1	2020-10-27	Tue	False	[47482 48215 48509 48781 49367]
1491	123.0	82	10.0	2	2019-09-23	Mon	False	[40164]
2216	92.0	167	2.0	2	2020-10-19	Mon	False	[47057 47669 47653]
1491	123.0	26	2.0	2	2013-09-04	Wed	False	[823]
2716	160.0	133	2.0	2	2013-11-30	Sat	False	[1119]
251	124.0	123	2.0	1	2020-09-09	Wed	False	[46344 48993]
1350	110.0	212	10.0	1	2020-11-25	Wed	False	[48700]
560	126.0	148	2.0	2	2017-04-02	Sun	False	[22576 23857]
1245	92.0	148	2.0	2	2017-07-24	Mon	False	[25842 26112 26298 26356 26638 29728]
817	92.0	205	2.0	1	2018-09-18	Tue	False	[30689 35088 35533]
2402	131.0	26	2.0	2	2018-01-02	Tue	False	[26921 27187 28251 29495]
1491	123.0	26	2.0	2	2018-04-08	Sun	False	[28685 29986 30167 31105 32289 32870]
2348	43.0	81	10.0	1	2020-07-21	Tue	False	[44938 45729 45905 47464]
1088	131.0	123	2.0	2	2013-08-13	Tue	False	[102 369 155 232]
739	92.0	123	2.0	0	2018-06-09	Sat	False	[32639 36035]
1865	92.0	25	2.0	1	2016-03-16	Wed	False	[17821]
1245	92.0	133	2.0	2	2016-11-20	Sun	False	[23220]
115	126.0	212	10.0	1	2020-03-06	Fri	False	[41642 47081 49128 46945]
1060	121.0	91	2.0	2	2016-07-17	Sun	False	[15296]
1986	160.0	123	2.0	2	2014-06-30	Mon	False	[923]
1782	123.0	110	2.0	2	2013-12-31	Tue	False	[2881 2711 2378 1010]
2352	92.0	91	2.0	1	2020-07-29	Wed	False	[45040 49403]
1979	43.0	147	2.0	2	2014-05-31	Sat	False	[132]
1936	92.0	206	2.0	2	2015-02-28	Sat	False	[4746]
1371	43.0	82	10.0	2	2015-07-26	Sun	False	[10074  9039  9686 12046]
443	109.0	148	2.0	2	2018-03-18	Sun	False	[29366]
714	92.0	81	10.0	1	2015-03-20	Fri	False	[12178]
850	119.0	84	10.0	0	2016-10-05	Wed	False	[23495 23702]
1638	98.0	153	2.0	1	2015-09-08	Tue	False	[ 8188 12902  8485]
1497	121.0	201	2.0	1	2017-02-14	Tue	False	[26532 26390]
1355	92.0	26	2.0	2	2014-04-16	Wed	False	[  88  270  815 1025 1973 2949]
788	124.0	25	2.0	2	2020-12-02	Wed	False	[48929 49149 47537 48656 47875]
1018	68.0	74	2.0	1	2019-04-22	Mon	True	[41060]
1355	92.0	123	2.0	2	2020-04-11	Sat	False	[43123 43887 49319]
340	160.0	201	2.0	0	2018-10-06	Sat	False	[30789]
780	153.0	212	10.0	2	2018-07-30	Mon	False	[33414]
588	43.0	148	2.0	1	2017-11-09	Thu	False	[25204 26012 26983 28734 28961 31199]
2352	92.0	205	2.0	1	2018-08-09	Thu	False	[31766 31794]
732	100.0	81	10.0	1	2015-01-03	Sat	False	[6010]
1936	92.0	80	2.0	2	2019-08-06	Tue	False	[40818 41836 40531]
1631	100.0	81	10.0	2	2020-12-29	Tue	False	[49941 48860 49536]
251	124.0	91	2.0	2	2017-02-21	Tue	False	[19481 20920 24487 25019 25287 25742]
2600	92.0	107	10.0	1	2016-10-28	Fri	False	[17318]
1038	153.0	91	2.0	2	2019-06-26	Wed	False	[38490]
822	131.0	91	2.0	2	2018-02-01	Thu	False	[28063]
570	92.0	24	2.0	2	2020-10-11	Sun	False	[46545]
930	88.0	206	2.0	2	2015-09-14	Mon	False	[ 8736 10675]
2418	43.0	205	2.0	2	2016-08-21	Sun	False	[21323]
1781	117.0	91	2.0	2	2016-04-11	Mon	False	[17447]
714	92.0	0	2.0	1	2015-12-17	Thu	False	[11136]
816	0.0	123	2.0	2	2017-07-12	Wed	False	[24219]
930	88.0	201	2.0	2	2020-09-24	Thu	False	[46778 47532 48276]
92	71.0	148	2.0	1	2014-11-17	Mon	False	[8379]
1559	109.0	148	2.0	2	2014-06-11	Wed	False	[ 255  685 2740 2799 3340 3525]
207	92.0	91	2.0	1	2018-04-04	Wed	False	[34930]
2298	68.0	201	2.0	2	2014-07-16	Wed	False	[5363]
2399	131.0	82	10.0	1	2015-07-27	Mon	False	[14619 11172 13890  8249]
2134	92.0	148	2.0	1	2017-03-11	Sat	False	[25446]
2434	119.0	48	2.0	2	2013-10-06	Sun	False	[847]
2137	126.0	123	2.0	2	2019-09-26	Thu	False	[38970 39950 43794 45365]
1245	92.0	82	10.0	1	2015-02-15	Sun	False	[8261 9933]
739	92.0	84	10.0	2	2014-02-22	Sat	False	[4210]
1106	19.0	24	2.0	0	2015-09-08	Tue	False	[13707]
1000	98.0	201	2.0	2	2016-09-30	Fri	False	[18119 18408 20577 21751]
2623	65.0	201	2.0	2	2015-11-19	Thu	False	[12382 11319]
1140	99.0	143	10.0	1	2013-10-12	Sat	False	[10]
1453	126.0	82	10.0	2	2019-11-25	Mon	False	[40229]
2010	19.0	143	10.0	2	2014-03-14	Fri	False	[1698 4883 3469 2801  728 1341]
374	109.0	147	2.0	1	2013-09-12	Thu	False	[497 181 916 576 627 965]
2730	134.0	66	2.0	1	2017-04-08	Sat	False	[21279 25744 23287]
2239	19.0	91	2.0	2	2016-01-17	Sun	False	[11168 16742 17062]
1018	68.0	148	2.0	1	2015-10-23	Fri	False	[ 9252  9931 11258 11931 14366 16340]
780	153.0	133	2.0	0	2017-07-04	Tue	False	[25042]
82	131.0	26	2.0	1	2015-07-02	Thu	False	[10278 10453 12101 13472 14423]
1374	92.0	148	2.0	2	2015-01-30	Fri	False	[3467 9613]
1936	92.0	91	2.0	2	2014-08-08	Fri	False	[ 607 1844 3096 4003 4154 4213]
1481	92.0	169	2.0	2	2016-04-01	Fri	False	[13989 16821 14704]
1609	131.0	123	2.0	0	2018-03-10	Sat	False	[32830]
443	109.0	91	2.0	2	2017-07-06	Thu	False	[29056]
735	126.0	91	2.0	1	2016-12-28	Wed	False	[23831]
2529	15.0	71	10.0	2	2020-09-21	Mon	False	[48991]
1622	109.0	103	2.0	2	2015-12-18	Fri	False	[10836 15534 11779 13402]
2293	131.0	91	2.0	1	2014-07-26	Sat	False	[487]
92	71.0	201	2.0	1	2020-09-28	Mon	False	[47746 47833 48533 49150]
664	126.0	123	2.0	1	2019-10-27	Sun	False	[45861]
1936	92.0	205	2.0	2	2015-06-04	Thu	False	[ 7885  7977 10746 11020 12670 12993]
1781	117.0	26	2.0	1	2019-10-02	Wed	False	[39495 40531 40981]
2422	0.0	25	2.0	2	2014-01-25	Sat	False	[2285]
1032	149.0	34	11.0	1	2020-01-09	Thu	False	[47231 40844 44469 42874]
925	131.0	25	2.0	2	2013-08-28	Wed	False	[49]
327	92.0	148	2.0	2	2016-08-03	Wed	False	[19759 21919]
2675	131.0	205	2.0	1	2019-03-14	Thu	False	[34218 36044 36546 36695 37633 38439]
997	149.0	148	2.0	1	2014-07-06	Sun	False	[1780 3888]
1617	92.0	193	10.0	1	2019-01-23	Wed	False	[39783]
1301	19.0	71	10.0	1	2013-10-18	Fri	False	[301 631 568]
597	63.0	205	2.0	2	2016-12-20	Tue	False	[20184 20945 21782 22196]
732	100.0	25	2.0	1	2018-11-30	Fri	False	[34943 40144]
2099	160.0	84	10.0	0	2015-09-15	Tue	False	[15013 14439 11550]
79	43.0	123	2.0	2	2018-02-09	Fri	False	[28319 29207 32330]
2187	19.0	56	2.0	2	2015-04-03	Fri	True	[11903  9330  6952 10313]
286	126.0	148	2.0	2	2013-11-01	Fri	False	[396]
1338	134.0	91	2.0	2	2020-10-06	Tue	False	[48708 49789 47839 48297]
765	43.0	26	2.0	1	2018-07-04	Wed	False	[29848]
1481	92.0	103	2.0	2	2019-03-11	Mon	False	[35489 40253 38747 39524 35289 39517]
2341	35.0	28	2.0	1	2017-11-03	Fri	False	[31005 28764 26726 29439 28431]
405	15.0	91	2.0	1	2018-11-08	Thu	False	[33677]
930	88.0	167	2.0	2	2014-07-14	Mon	False	[3577 4631 5502 6538 6752 7135]
1018	68.0	91	2.0	2	2018-11-03	Sat	False	[31898 33682 36444]
1453	126.0	143	10.0	2	2014-04-16	Wed	False	[2549]
1245	92.0	26	2.0	1	2018-02-24	Sat	False	[29365 30391 31157 31242 32706 33235]
2137	126.0	147	2.0	0	2018-11-10	Sat	False	[36788 38837]
716	131.0	26	2.0	2	2016-05-22	Sun	False	[13817 14886 15538 16297]
1056	153.0	193	10.0	1	2017-12-08	Fri	False	[32217]
2768	100.0	26	2.0	2	2020-04-27	Mon	False	[47111]
2698	110.0	25	2.0	1	2017-03-27	Mon	False	[20304 25506]
2095	63.0	91	2.0	2	2017-07-27	Thu	False	[28358]
1594	117.0	82	10.0	1	2018-02-11	Sun	False	[28787]
144	92.0	91	2.0	2	2016-01-18	Mon	False	[16171]
1491	123.0	205	2.0	2	2017-01-21	Sat	False	[19562 21029 21116 24899]
1565	19.0	44	2.0	1	2020-05-02	Sat	False	[48916 44202 44906]
395	124.0	48	2.0	1	2016-10-28	Fri	False	[17993]
395	124.0	91	2.0	2	2019-05-11	Sat	False	[35405]
973	68.0	148	2.0	1	2016-03-30	Wed	False	[19135 17651 17622]
1936	92.0	205	2.0	1	2017-08-12	Sat	False	[24617 24938 25214 26268 26627 27080]
1683	123.0	143	10.0	1	2017-06-04	Sun	False	[24324 27373]
468	92.0	201	2.0	1	2017-01-16	Mon	False	[18593 18728 21873 22386 22860 23352]
1614	43.0	148	2.0	1	2017-12-04	Mon	False	[25799 27184 32406 32425 32490]
1374	92.0	170	2.0	2	2016-03-04	Fri	False	[18707]
588	43.0	148	2.0	2	2020-04-12	Sun	False	[42915 47355]
1060	121.0	26	2.0	1	2017-03-05	Sun	False	[23058 23576 20511 21997 19649 25160]
1140	99.0	205	2.0	1	2016-11-16	Wed	False	[19284 20018 22016 23381]
1032	149.0	74	2.0	1	2014-11-13	Thu	False	[9826]
26	0.0	153	2.0	2	2020-07-10	Fri	False	[44269]
1213	160.0	148	2.0	1	2020-08-04	Tue	False	[49502 48625 47494 49711]
1235	109.0	123	2.0	1	2016-06-04	Sat	False	[19730 20860]
732	100.0	201	2.0	2	2018-11-23	Fri	False	[37653 36834 33658 36740 33527]
2018	160.0	170	2.0	2	2018-02-26	Mon	False	[27940 26545]
1491	123.0	26	2.0	2	2019-12-21	Sat	False	[40274 41109 42662 42879 43035 43641]
695	109.0	25	2.0	1	2016-11-25	Fri	False	[21753 23134 23160]
1000	98.0	74	2.0	2	2016-04-30	Sat	False	[13336 14197 16427 19900]
2438	124.0	148	2.0	2	2018-02-05	Mon	False	[30248]
1683	123.0	26	2.0	0	2017-07-06	Thu	False	[22226 23944 25180 26135]
1000	98.0	201	2.0	2	2015-12-15	Tue	False	[10548 12145 18119 18408]
2698	110.0	123	2.0	2	2013-11-14	Thu	False	[1200]
2269	126.0	167	2.0	2	2015-02-18	Wed	False	[ 3916 10811 12350]
1873	117.0	148	2.0	2	2013-10-06	Sun	False	[394]
331	126.0	123	2.0	1	2019-07-23	Tue	False	[37173 38838 39537 41957]
2404	72.0	110	2.0	2	2015-08-17	Mon	False	[8600]
1338	134.0	148	2.0	1	2016-06-10	Fri	False	[15385 19711 19794]
2348	43.0	82	10.0	1	2016-12-24	Sat	False	[24525]
451	92.0	148	2.0	1	2019-07-25	Thu	False	[39460]
496	92.0	91	2.0	2	2020-06-15	Mon	False	[49463]
2402	131.0	148	2.0	1	2018-11-24	Sat	False	[35331 39343]
351	117.0	48	2.0	1	2016-01-08	Fri	False	[17830 14554]
331	126.0	74	2.0	1	2016-06-24	Fri	False	[16095 17880 21478]
2184	17.0	26	2.0	2	2019-04-04	Thu	False	[35426 36399 36441 37883 38389]
2182	72.0	51	2.0	2	2014-12-01	Mon	False	[3772 9055]
2581	27.0	26	2.0	1	2014-10-12	Sun	False	[2259 8764]
1018	68.0	123	2.0	0	2013-10-12	Sat	False	[817]
190	124.0	205	2.0	0	2014-06-27	Fri	False	[2183]
1873	117.0	82	10.0	2	2019-07-17	Wed	False	[40213 44166]
930	88.0	167	2.0	2	2018-10-06	Sat	False	[31337 31376 31463 31605 34404 35499]
629	63.0	91	2.0	2	2019-10-09	Wed	False	[39720]
649	125.0	148	2.0	2	2014-10-28	Tue	False	[4016 5340 5456 9049]
1481	92.0	107	10.0	1	2020-10-30	Fri	False	[48864 46664 48856 47814 48259]
890	123.0	205	2.0	2	2013-12-03	Tue	False	[2391]
765	43.0	167	2.0	1	2018-11-05	Mon	False	[35547]
756	72.0	82	10.0	1	2013-09-04	Wed	False	[113]
1171	72.0	148	2.0	1	2020-08-09	Sun	False	[48469]
386	160.0	205	2.0	2	2017-02-25	Sat	False	[24701]
364	63.0	82	10.0	1	2014-06-08	Sun	False	[5295 5913]
356	125.0	205	2.0	2	2014-04-30	Wed	False	[ 808 3032]
649	125.0	153	2.0	2	2020-03-02	Mon	False	[45510]
1865	92.0	81	10.0	1	2019-02-25	Mon	False	[39446]
574	0.0	71	10.0	1	2015-07-06	Mon	False	[13467 11840]
2020	72.0	28	2.0	1	2016-06-21	Tue	False	[15741]
1645	43.0	123	2.0	2	2019-04-21	Sun	False	[42773]
725	19.0	201	2.0	2	2018-11-10	Sat	False	[38278]
1561	160.0	44	2.0	2	2015-12-01	Tue	False	[17948 11547 10569]
2242	65.0	205	2.0	1	2014-11-08	Sat	False	[7161 7933 9689]
2184	17.0	0	2.0	1	2020-09-30	Wed	False	[49949]
2503	131.0	103	2.0	1	2015-09-22	Tue	False	[11431 15743]
817	92.0	148	2.0	2	2017-11-22	Wed	False	[26323 26985 27694 28316]
1936	92.0	205	2.0	2	2018-08-30	Thu	False	[32691 34368 35384]
1936	92.0	25	2.0	1	2020-06-19	Fri	False	[47820 48883]
1332	65.0	123	2.0	2	2019-10-12	Sat	False	[40171 41877]
309	19.0	153	2.0	2	2018-01-27	Sat	False	[31755]
1317	65.0	148	2.0	2	2013-12-27	Fri	False	[2221  121 1022  604]
1317	65.0	24	2.0	2	2015-01-30	Fri	False	[ 3692 11059]
632	63.0	81	10.0	2	2014-03-12	Wed	False	[ 122 2298  724 3248]
2484	63.0	25	2.0	1	2020-02-13	Thu	False	[45809]
231	173.0	91	2.0	2	2018-06-05	Tue	False	[36169]
435	160.0	148	2.0	2	2019-12-26	Thu	True	[40252 41219 41484 43341 43370 45161]
1559	109.0	148	2.0	2	2014-03-27	Thu	False	[ 255  685 2740 2799 3340 3525]
613	70.0	82	10.0	2	2020-11-30	Mon	False	[47425 48587 47652]
374	109.0	25	2.0	0	2020-06-22	Mon	False	[46638]
1392	126.0	26	2.0	2	2018-03-03	Sat	False	[26508]
1453	126.0	82	10.0	1	2016-06-30	Thu	False	[21414 17854 19350]
765	43.0	155	2.0	2	2014-04-10	Thu	False	[4719]
788	124.0	74	2.0	2	2016-06-09	Thu	False	[14652 19674 14939 20869]
524	92.0	193	10.0	1	2020-03-25	Wed	False	[48800]
1873	117.0	82	10.0	2	2013-10-25	Fri	False	[764]
57	43.0	26	2.0	2	2020-09-20	Sun	False	[47791 48378]
925	131.0	123	2.0	1	2018-01-05	Fri	False	[26260 27033 28199 32823 32834]
2269	126.0	148	2.0	1	2016-12-17	Sat	False	[21186 21611 22276 22938 23406 24939]
2063	92.0	201	2.0	2	2016-06-22	Wed	False	[17739 20079]
162	65.0	148	2.0	2	2017-10-25	Wed	False	[26851 28815]
988	117.0	205	2.0	2	2020-12-06	Sun	False	[47699 47779]
192	92.0	8	2.0	2	2016-08-20	Sat	False	[20825 16934 19549]
334	102.0	212	10.0	2	2015-07-13	Mon	False	[14951]
1491	123.0	48	2.0	1	2016-01-24	Sun	False	[14942]
2184	17.0	153	2.0	2	2016-07-17	Sun	False	[18993 20798 22071]
1440	84.0	71	10.0	1	2015-09-27	Sun	False	[11014 13377 16437 14282  9902]
1175	92.0	123	2.0	1	2020-11-29	Sun	False	[49564 48993 47799]
2418	43.0	25	2.0	2	2015-04-17	Fri	False	[5060 6223 8591]
1484	102.0	91	2.0	2	2018-03-08	Thu	False	[29826 27950 30101 32314 29456]
80	63.0	148	2.0	1	2014-04-27	Sun	False	[ 895 1429]
2698	110.0	26	2.0	1	2020-05-08	Fri	True	[44568 46577]
2529	15.0	123	2.0	2	2020-05-29	Fri	False	[47440]
